id	paper_id	primers	longitude	latitude	continent	sample_type	marker_size	Biome	MAT	MAP	pH	year_of_sampling	plants_dominant	target_gene	sequencing_platform	abundances
2036	Jiang_2020_1BX	AMV4.5NF/AMDGR	106.241	24.2867	Asia	rhizosphere soil	50301	cropland	21.4	923	4.88	2018	Mangifera indica	SSU	Illumina	1
2091	Jiang_2020_1BX	AMV4.5NF/AMDGR	110.137	23.2556	Asia	rhizosphere soil	103569	cropland	22.3	1565	4.63	2018	Litchi chinensis	SSU	Illumina	1
2102	RodriguezEcheverria_2017_6B29	NS31/AML2	34.3752	-18.9414	Africa	soil	5226	forest	24.5	975	4.64	2014	Acacia nigrescens;Acacia robusta;Albizia sp.;Combretum sp.;Milletia stuhlmannii	SSU	454Roche	1
2112	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1861	-25.9945	Africa	root	35831	grassland	16	778	4.12	2017	Eragostis tef	SSU	Illumina	4
2124	Vasar_2021_1HW	WANDA/AML2	2.18611	9.26389	Africa	soil	62831	shrubland	26.4	1260	4.29	2010	NA_	SSU	Illumina	19
2260	Jiang_2020_1BX	AMV4.5NF/AMDGR	110.304	22.6406	Asia	rhizosphere soil	107785	cropland	22.2	1568	4.7	2018	Litchi chinensis	SSU	Illumina	24
2261	Jiang_2020_1BX	AMV4.5NF/AMDGR	110.141	23.1644	Asia	rhizosphere soil	114710	cropland	22.3	1500	4.89	2018	Litchi chinensis	SSU	Illumina	1
2262	Jiang_2020_1BX	AMV4.5NF/AMDGR	110.137	23.2556	Asia	rhizosphere soil	131570	cropland	22.3	1565	4.63	2018	Litchi chinensis	SSU	Illumina	1
2264	Jiang_2020_1BX	AMV4.5NF/AMDGR	110.619	19.5967	Asia	rhizosphere soil	122661	cropland	24.5	1872	4.45	2018	Litchi chinensis	SSU	Illumina	1
2265	Jiang_2020_1BX	AMV4.5NF/AMDGR	109.07	19.4825	Asia	rhizosphere soil	121543	cropland	24.6	1265	4.09	2018	Litchi chinensis	SSU	Illumina	2
2266	Jiang_2020_1BX	AMV4.5NF/AMDGR	110.625	19.6028	Asia	rhizosphere soil	111825	cropland	24.6	1834	4.5	2018	Litchi chinensis	SSU	Illumina	1
2267	Jiang_2020_1BX	AMV4.5NF/AMDGR	109.07	19.4825	Asia	rhizosphere soil	130380	cropland	24.6	1265	4.09	2018	Litchi chinensis	SSU	Illumina	14
2273	Faggioli_2019_1AX	AMV4.5NF/AMDGR	-64.1859	-31.5598	South America	soil	90886	anthropogenic	17.4	848	6.74	2015	Sorghum halepense	SSU	Illumina	2
2402	Jiang_2020_1BX	AMV4.5NF/AMDGR	108.798	18.4803	Asia	rhizosphere soil	71147	cropland	25.6	1180	5.08	2018	Mangifera indica	SSU	Illumina	15
2518	Jiang_2020_1BX	AMV4.5NF/AMDGR	110.304	22.6406	Asia	rhizosphere soil	107472	cropland	22.2	1568	4.7	2018	Litchi chinensis	SSU	Illumina	16
2520	Jiang_2020_1BX	AMV4.5NF/AMDGR	110.619	19.5967	Asia	rhizosphere soil	149373	cropland	24.5	1872	4.45	2018	Litchi chinensis	SSU	Illumina	1
2593	Davison_2015_1GM	NS31/AML2	18.9742	-33.993	Africa	root	2956	shrubland	14.3	1314	NA_	2010	Montinia caryophyllacea	SSU	454Roche	1
2696	Vasar_2021_1HW	WANDA/AML2	58.8981	22.9267	Asia	soil	11155	shrubland	20.3	148	7.38	2019	NA_	SSU	Illumina	13
2767	Vasar_2021_1HW	WANDA/AML2	10.9289	-1.8025	Africa	soil	10114	woodland	25.2	1893	4	2018	NA_	SSU	Illumina	7
2812	Faggioli_2019_1AX	AMV4.5NF/AMDGR	-64.1857	-31.5608	South America	soil	124645	anthropogenic	17.4	848	7.43	2015	Bidens pilosa	SSU	Illumina	1
2844	Hart_2014_7702	NS31/AM1	-156.038	20.7992	North America	root	4026	forest	24.2	2464	NA_	2010	Artocarpus altilis	SSU	454Roche	3
2868	Hart_2014_7702	NS31/AM1	-156.038	20.7992	North America	root	7512	forest	24.2	2464	NA_	2010	Artocarpus altilis	SSU	454Roche	79
2875	Vasar_2021_1HW	WANDA/AML2	91.1031	26.4814	Asia	soil	11850	woodland	24.8	2482	4.37	2018	NA_	SSU	Illumina	44
3040	Davison_2018_1AQ	NS31/AML2	-15.3661	64.4128	Europe	root	6099	tundra	2.2	1384	5	2011	Agrostis capillaris	SSU	454Roche	1
3041	Davison_2015_1GM	NS31/AML2	-17.0172	14.5781	Africa	root	4419	grassland	25.8	472	6.1	2011	Senna obtusifolia	SSU	454Roche	1
3092	Jiang_2020_1BX	AMV4.5NF/AMDGR	110.1	23.0792	Asia	rhizosphere soil	157243	cropland	22.2	1506	4.76	2018	Litchi chinensis	SSU	Illumina	1
