id	paper_id	primers	longitude	latitude	continent	sample_type	marker_size	Biome	MAT	MAP	pH	year_of_sampling	plants_dominant	target_gene	sequencing_platform	abundances
7958	Roy_2017_1CT	SSUmAf1+2/LSUmAr1 to 4 then SSUmCf/LSUmBr then LR3/LR2rev	6.32249	50.8751	Europe	soil	30106	cropland	10.6	639	7.9	2016	Medicago sativa	LSU	Illumina	221
7959	Kruger_2017_A452	SSUmAf1+2/LSUmAr1 to 4 then 250f/LSUmBr	12.6617	50.2371	Europe	root	17875	woodland	7.3	744	7.703	2013	Calamagrostis epigejos	LSU	454Roche	1
7960	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.38	55.67	Europe	soil	1765	cropland	7.7	738	6.7	2012	Beta vulgaris	LSU	454Roche	12
7963	Lekberg_2013_37D2	FLR3/FLR4	-114.031	46.9329	North America	root	6439	anthropogenic	8.1	446	6.5	2010	Euphorbia esula	LSU	454Roche	17
7968	SenesGuerrero_2016_8D2E	SSUmAf1+2/LSUmAr1 to 4 then LSU-D1f/LSUmBr	-65.6436	-17.166	South America	root	7061	cropland	12	2807	5.3	2010	Solanum tuberosum	LSU	454Roche	1
7973	Lekberg_2013_37D2	FLR3/FLR4	-113.979	46.8474	North America	root	12155	anthropogenic	7.3	472	6.9	2010	Centaurea stoebe	LSU	454Roche	199
7975	Lekberg_2013_37D2	FLR3/FLR4	-113.984	46.8449	North America	root	6501	anthropogenic	8.4	407	6.9	2010	Euphorbia esula	LSU	454Roche	1
7978	Roy_2017_1CT	SSUmAf1+2/LSUmAr1 to 4 then SSUmCf/LSUmBr then LR3/LR2rev	6.32857	50.8779	Europe	soil	20599	cropland	10.5	662	7.8	2016	Medicago sativa	LSU	Illumina	3405
7982	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.48	56.46	Europe	soil	209	cropland	7	941	5.7	2012	Beta vulgaris	LSU	454Roche	3
7987	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.58	55.8	Europe	soil	1663	cropland	7.3	744	5.5	2011	NA_	LSU	454Roche	148
7991	Lekberg_2013_37D2	FLR3/FLR4	-113.984	46.9061	North America	root	4379	anthropogenic	7.7	474	6.7	2010	Centaurea stoebe	LSU	454Roche	32
7997	Roy_2017_1CT	SSUmAf1+2/LSUmAr1 to 4 then SSUmCf/LSUmBr then LR3/LR2rev	6.31645	50.8736	Europe	soil	23477	cropland	10.2	676	7.8	2016	Medicago sativa	LSU	Illumina	39
7999	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	200	grassland	9.4	481	7.85	2010	Festuca brevipila	LSU	454Roche	5
8004	Lekberg_2013_37D2	FLR3/FLR4	-113.98	46.9029	North America	root	3555	anthropogenic	7.9	432	6.5	2010	Bromus tectorum	LSU	454Roche	2
8008	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.48	56.46	Europe	soil	762	cropland	7	941	5.7	2012	Beta vulgaris	LSU	454Roche	19
8016	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.62	55.72	Europe	soil	2911	cropland	7.5	760	5.4	2011	Hordeum vulgare 	LSU	454Roche	24
8019	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.48	56.46	Europe	soil	666	cropland	7	941	5.7	2012	Beta vulgaris	LSU	454Roche	24
8022	Cheeke_2015_17FC	SSUmAf1+2/LSUmAr1 to 4 then SSUmCf/LSUmBr then LR1/FLR2	-123.23	44.5	North America	root	990	cropland	12.3	1218	5.88	2011	Zea mays	LSU	454Roche	1
8025	Roy_2017_1CT	SSUmAf1+2/LSUmAr1 to 4 then SSUmCf/LSUmBr then LR3/LR2rev	6.32952	50.8774	Europe	soil	13817	cropland	10.5	662	7.8	2016	Medicago sativa	LSU	Illumina	3
8026	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.05	55.74	Europe	soil	3211	grassland	8.2	633	8.3	2012	NA_	LSU	454Roche	209
8028	SenesGuerrero_2016_8D2E	SSUmAf1+2/LSUmAr1 to 4 then LSU-D1f/LSUmBr	-75.2674	-12.0286	South America	root	608	cropland	10.8	558	5.71	2010	Solanum tuberosum	LSU	454Roche	129
8032	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.18	55.75	Europe	soil	3420	cropland	8	676	8	2012	Triticum aestivum 	LSU	454Roche	5
8034	Bunn_2014_3E43	FLR3/FLR4	-113.989	46.678	North America	root	1833	shrubland	7.3	483	6.6	2011	Achillea millefolium;Antennaria sp;Astragulus inflexus;Collomia leaniaris;Gailardia aristata;Heterotheca villosa;Phacelia linearis	LSU	454Roche	3
8044	Bunn_2014_3E43	FLR3/FLR4	-117.753	47.742	North America	root	472	shrubland	8.8	466	6.1	2011	Centaurea stoebe	LSU	454Roche	1
8048	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.48	56.46	Europe	soil	794	cropland	7	941	5.7	2012	Beta vulgaris	LSU	454Roche	75
8049	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.38	55.67	Europe	soil	1893	cropland	7.7	738	6.7	2012	Beta vulgaris	LSU	454Roche	63
8066	Gomes_2018_1BG	LR1/FLR2 then 250f/FLR4	-158.099	21.416	North America	soil	1988	forest	20	1223	4.2	2014	Metrosideros polymorpha;Acacia koa	LSU	Illumina	2
8074	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.38	55.67	Europe	soil	1969	cropland	7.7	738	6.7	2012	Beta vulgaris	LSU	454Roche	124
8078	Lekberg_2013_37D2	FLR3/FLR4	-114.036	46.9584	North America	root	12880	anthropogenic	6.9	517	6.4	2010	Centaurea stoebe	LSU	454Roche	142
8082	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.45	56.65	Europe	soil	2006	cropland	6.7	992	6.1	2012	Beta vulgaris	LSU	454Roche	106
8087	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.38	55.67	Europe	soil	1723	cropland	7.7	738	6.7	2012	Beta vulgaris	LSU	454Roche	51
8088	Lekberg_2013_37D2	FLR3/FLR4	-113.984	46.9035	North America	root	16261	anthropogenic	7.7	474	6.5	2010	Achillaea millefolium;Balamhoriza sagitatta;Bromus tectorum;Lithospermum ruderale;Lupinus sp.;Native bunchgrass;Sysimbrium altissimum;Taraxacum officinale	LSU	454Roche	74
8089	Cheeke_2015_17FC	SSUmAf1+2/LSUmAr1 to 4 then SSUmCf/LSUmBr then LR1/FLR2	-123.23	44.5	North America	root	1482	cropland	12.3	1218	5.88	2011	Zea mays	LSU	454Roche	2
8095	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	114	grassland	9.4	481	7.38	2010	Festuca brevipila	LSU	454Roche	1
8097	Lekberg_2013_37D2	FLR3/FLR4	-114.032	46.9332	North America	root	6051	anthropogenic	8.1	446	6.3	2010	Bromus tectorum	LSU	454Roche	154
8098	Kruger_2017_A452	SSUmAf1+2/LSUmAr1 to 4 then 250f/LSUmBr	12.6492	50.2329	Europe	root	2317	woodland	7.2	829	7.805	2013	Calamagrostis epigejos	LSU	454Roche	1
8110	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	263	grassland	9.4	481	8.32	2010	Festuca brevipila	LSU	454Roche	5
8114	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.03	55.78	Europe	soil	1232	cropland	8.1	645	8.2	2012	Triticum aestivum 	LSU	454Roche	33
8116	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.73	55.73	Europe	soil	1514	cropland	7.4	722	5.2	2011	Hordeum vulgare 	LSU	454Roche	171
8121	Lekberg_2013_37D2	FLR3/FLR4	-114.101	46.9953	North America	root	9473	anthropogenic	7.2	529	6.5	2010	Bromus tectorum	LSU	454Roche	39
8132	SenesGuerrero_2016_8D2E	SSUmAf1+2/LSUmAr1 to 4 then LSU-D1f/LSUmBr	-66.0844	-17.166	South America	root	1864	cropland	7.2	1705	5.2	2010	Solanum tuberosum	LSU	454Roche	5
8144	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.45	56.65	Europe	soil	1544	cropland	6.7	992	6.1	2012	Beta vulgaris	LSU	454Roche	9
8155	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.68	55.6	Europe	soil	1349	cropland	8	624	5.3	2011	Hordeum vulgare 	LSU	454Roche	73
8156	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.87	55.55	Europe	soil	687	cropland	7.9	641	5.1	2011	Hordeum vulgare 	LSU	454Roche	49
8168	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.62	55.72	Europe	soil	1525	cropland	7.5	760	5.5	2011	NA_	LSU	454Roche	135
8178	Lekberg_2013_37D2	FLR3/FLR4	-114.035	46.9596	North America	root	12121	anthropogenic	6.9	517	6.4	2010	Achillaea millefolium;Antennaria sp.;Cynoglossum officinale;Lithospermum ruderale;Native bunchgrass;Potentilla recta;Taraxacum officinale;Veronica verna	LSU	454Roche	89
8188	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	328	grassland	9.4	481	7.125	2010	Festuca brevipila	LSU	454Roche	1
8191	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	612	grassland	9.4	481	7.23	2010	Festuca brevipila	LSU	454Roche	1
8198	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.6	55.58	Europe	soil	2747	cropland	7.9	587	5.4	2011	Hordeum vulgare 	LSU	454Roche	118
8205	Lekberg_2013_37D2	FLR3/FLR4	-113.975	46.8537	North America	root	7704	anthropogenic	6.5	494	6.5	2010	Bromus tectorum	LSU	454Roche	47
8217	Bunn_2014_3E43	FLR3/FLR4	-113.984	46.69	North America	root	988	shrubland	6.5	514	6	2011	Achillea millefolium;Antennaria rosea;Antennaria sp;Arnica sororia;Casteilleja hispada;Eriogonum umbellatum;Gailardia aristata;Geranium viscossium ;Geum triflorum;Hieracium albertinum	LSU	454Roche	1
8220	Williams_2017_3634	LR1/FLR2 then FLR3/FLR4	13.48	56.46	Europe	soil	1343	cropland	7	941	5.7	2012	Beta vulgaris	LSU	454Roche	31
8224	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	288	grassland	9.4	481	7.485	2010	Festuca brevipila	LSU	454Roche	13
8229	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	211	grassland	9.4	481	7.425	2010	Festuca brevipila	LSU	454Roche	4
8231	SenesGuerrero_2016_8D2E	SSUmAf1+2/LSUmAr1 to 4 then LSU-D1f/LSUmBr	-66.0844	-17.166	South America	root	824	cropland	7.2	1705	5.2	2010	Solanum tuberosum	LSU	454Roche	274
8232	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	13.6	55.58	Europe	soil	3154	cropland	7.9	587	4.5	2011	NA_	LSU	454Roche	4
8240	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	177	grassland	9.4	481	6.775	2010	Festuca brevipila	LSU	454Roche	19
8248	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	72	grassland	9.4	481	7.545	2010	Festuca brevipila	LSU	454Roche	8
8249	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	103	grassland	9.4	481	7.29	2010	Festuca brevipila	LSU	454Roche	1
8255	Roy_2017_1CT	SSUmAf1+2/LSUmAr1 to 4 then SSUmCf/LSUmBr then LR3/LR2rev	6.24883	50.8685	Europe	soil	102	cropland	9.9	752	7.7	2016	Triticum aestivum 	LSU	Illumina	1
8257	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	420	grassland	9.4	481	6.335	2010	Festuca brevipila	LSU	454Roche	1
8258	Gomes_2018_1BG	LR1/FLR2 then 250f/FLR4	-158.194	21.536	North America	soil	2678	forest	21.2	1235	4.9	2014	Metrosideros polymorpha;Acacia koa	LSU	Illumina	119
8261	Horn_2014_B890	LR3/LROR	14.4892	52.463	Europe	soil	271	grassland	9.4	481	7.515	2010	Festuca brevipila	LSU	454Roche	2
8265	Manoharan_2017_C211	LR1/FLR2 then FLR3/FLR4	14.12	55.57	Europe	soil	472	cropland	7.8	659	5.7	2011	NA_	LSU	454Roche	26
